qid,cos_en_0-20,cos_en_20-40,cos_en_40-60,cos_en_60-80,cos_en_80-100,cos_zh_0-20,cos_zh_20-40,cos_zh_40-60,cos_zh_60-80,cos_zh_80-100
1014911,0.9471771717071533,0.9888026714324951,0.9448636770248413,0.7871688604354858,0.7737555503845215,0.8287585377693176,0.7782402634620667,0.8380857706069946,0.9858042001724243,0.9823181629180908
1015055,0.6773108243942261,0.8754317760467529,0.834598183631897,0.7937757968902588,0.7594223022460938,0.7423325777053833,0.7443569302558899,0.7192471623420715,0.8047930002212524,0.8483378887176514
1015307,0.9758651256561279,0.9556592702865601,0.9052402377128601,0.8927226066589355,0.8171520233154297,0.8523117899894714,0.858177900314331,0.858049213886261,0.842178225517273,0.980720579624176
1015641,0.926216721534729,0.9255123138427734,0.9564089775085449,0.9119566679000854,0.9110094308853149,0.9742226600646973,0.9750567674636841,0.9000165462493896,0.9966933727264404,1.0
1016013,0.9896805882453918,0.9371152520179749,0.9175640344619751,0.9181978702545166,0.8508638143539429,0.8484362363815308,0.866500973701477,0.8379142880439758,0.8478869795799255,0.9903602600097656
1016154,0.8683673143386841,0.8618508577346802,0.8744255304336548,0.8438321352005005,0.8261110782623291,0.968101978302002,0.9668318033218384,0.9896934628486633,0.9476578235626221,0.9034031629562378
1016406,0.9793857336044312,0.9587688446044922,0.8701949119567871,0.8109841346740723,0.8167207837104797,0.7852814197540283,0.7945321798324585,0.8339165449142456,0.8987619876861572,0.8941482305526733
1016565,0.988828182220459,0.7356119155883789,0.7497715950012207,0.6423989534378052,0.6239570379257202,0.7149478197097778,0.9118540287017822,0.6655063629150391,0.4930829703807831,0.4934462606906891
1016676,0.7449748516082764,0.743707001209259,0.7142028212547302,0.7138671278953552,0.7720193862915039,0.7100601196289062,0.802100658416748,0.8023710250854492,0.812314510345459,0.926809549331665
1016703,0.9805396795272827,0.962435245513916,0.952750563621521,0.939946711063385,0.9006537795066833,0.8852368593215942,0.9041779637336731,0.9164358377456665,0.9227982759475708,0.9382528066635132
1016790,0.9904288053512573,0.9555486440658569,0.9563825726509094,0.8976184129714966,0.8851684331893921,0.891578197479248,0.9044448137283325,0.9320428371429443,0.9619848728179932,0.9610177278518677
1016915,0.9431653022766113,0.9290115237236023,0.7960305213928223,0.7388737201690674,0.7161568403244019,0.7983258962631226,0.7995510101318359,0.9133081436157227,0.9754311442375183,0.9721470475196838
1016943,0.9816241264343262,0.939746618270874,0.9115328192710876,0.9181209802627563,0.9027277231216431,0.9198972582817078,0.9601106643676758,0.9703056812286377,0.966153621673584,0.987588107585907
1017204,0.7343050241470337,0.8709440231323242,0.6154420971870422,0.5520796775817871,0.8110482096672058,0.7649635076522827,0.7060657739639282,0.8846310377120972,0.8089117407798767,0.7917211055755615
1017348,0.9865363836288452,0.9468543529510498,0.961097002029419,0.9222943782806396,0.8964655995368958,0.9225567579269409,0.8838628530502319,0.9523859024047852,0.9155588746070862,0.9871467351913452
1017498,0.8175669312477112,0.681840181350708,0.8166543245315552,0.673237681388855,0.6755583882331848,0.6530336141586304,0.8227057456970215,0.6796888113021851,0.854732096195221,0.8539249300956726
1017537,0.867180347442627,0.8580618500709534,0.7943440675735474,0.8611060976982117,0.8837835788726807,0.9494270086288452,0.9427090883255005,0.8906087279319763,0.9466184377670288,0.9897807836532593
1017605,0.8731964826583862,0.9634305238723755,0.9141997694969177,0.9742720127105713,0.9471501111984253,0.8104045987129211,0.8998599648475647,0.8136636018753052,0.8923032283782959,0.9252891540527344
1017734,0.9789769649505615,0.7954816818237305,0.8058068752288818,0.9099501371383667,0.7795814275741577,0.7466418743133545,0.9369701147079468,0.9322155714035034,0.7652429342269897,0.9475721120834351
1017830,0.6941799521446228,0.9168077707290649,0.9360171556472778,0.7285771369934082,0.7643216252326965,0.9426184892654419,0.71722012758255,0.788156270980835,0.9735700488090515,0.9697046279907227
1017892,0.8584998846054077,0.8109647631645203,0.7448135614395142,0.8031994104385376,0.7650158405303955,0.9214231967926025,0.9007420539855957,0.9352459907531738,0.9817144274711609,0.9608702659606934
1017952,0.9707992672920227,0.9683666229248047,0.9368674755096436,0.9590157270431519,0.9382168054580688,0.9398514032363892,0.9418041706085205,0.9517070651054382,0.9548331499099731,0.9474607706069946
1018359,0.8514435291290283,0.8629355430603027,0.8146213293075562,0.8008782863616943,0.7357827425003052,0.9041796922683716,0.9044357538223267,0.9340575933456421,0.9544788002967834,0.9910202026367188
1018918,0.9894828796386719,0.9828641414642334,0.8049324750900269,0.9442033767700195,0.9406861662864685,0.9399477243423462,0.9400838017463684,0.7868057489395142,0.9615463018417358,0.9856003522872925
1019356,0.9823262095451355,0.9368118047714233,0.9636013507843018,0.9510973691940308,0.8201261162757874,0.8414713144302368,0.835655927658081,0.8460111618041992,0.8645154237747192,0.9654282927513123
1019470,0.9859203100204468,0.9231244325637817,0.9027417302131653,0.9146823287010193,0.8357880115509033,0.8873969316482544,0.9134268760681152,0.9084122180938721,0.9526098966598511,0.8712836503982544
1019649,0.9348766803741455,0.8447045087814331,0.8356240391731262,0.8745644092559814,0.688927412033081,0.7002491354942322,0.8197344541549683,0.8295497894287109,0.7531280517578125,0.9040955305099487
1019724,0.940613865852356,0.9441646337509155,0.9552013874053955,0.8994406461715698,0.8718911409378052,0.9261786937713623,0.9058012962341309,0.9137007594108582,0.8964443206787109,1.0
1020198,0.9706215858459473,0.9464713335037231,0.9116085767745972,0.9032782316207886,0.8667213916778564,0.865380048751831,0.867687463760376,0.8729788064956665,0.9289968609809875,0.9454171657562256
1020244,0.9818636178970337,0.9681780338287354,0.9319947361946106,0.9057610034942627,0.9172671437263489,0.9012010097503662,0.9124631881713867,0.9535350799560547,0.9748017191886902,0.9647752642631531
1020907,0.9169849753379822,0.9092608690261841,0.8929159641265869,0.8818981647491455,0.8858599662780762,0.9600799679756165,0.9669814109802246,0.9800229668617249,0.9668516516685486,0.9680398106575012
1021241,0.9750219583511353,0.9580535888671875,0.9520422220230103,0.901862382888794,0.8651077747344971,0.8569604158401489,0.856307864189148,0.8977102637290955,0.9384873509407043,0.986308753490448
1021318,0.9218095541000366,0.9016522765159607,0.7931709289550781,0.9105304479598999,0.8138158917427063,0.8889683485031128,0.9243307113647461,0.8415725827217102,0.906977653503418,0.9841429591178894
1021532,0.973078727722168,0.9408299326896667,0.8330494165420532,0.818095326423645,0.8200439214706421,0.8014867305755615,0.8252750635147095,0.9428908824920654,0.9471018314361572,0.944444477558136
1021554,0.9879648089408875,0.9795918464660645,0.8986698985099792,0.8925912976264954,0.8999649286270142,0.8632446527481079,0.8782598376274109,0.9110774993896484,0.9119715690612793,0.9389691948890686
1021605,0.9147660136222839,0.8784499168395996,0.8745446801185608,0.7932551503181458,0.7746497988700867,0.901999294757843,0.9674414396286011,0.9624013900756836,0.9211115837097168,0.9058690071105957
1021639,0.9647918939590454,0.8719825148582458,0.8361643552780151,0.8315505385398865,0.7339233756065369,0.798974871635437,0.8934106826782227,0.9016926288604736,0.893592119216919,0.9316302537918091
1021679,0.9915116429328918,0.9565612077713013,0.9564343690872192,0.8990759253501892,0.9024245738983154,0.8860904574394226,0.9097551107406616,0.9257032871246338,0.9757988452911377,0.9501957893371582
1021682,0.9831737279891968,0.9480875730514526,0.938639760017395,0.9471200704574585,0.9167634844779968,0.9287876486778259,0.9589707851409912,0.9695971012115479,0.9453648328781128,0.9742826223373413
1021797,0.7759844064712524,0.9888063669204712,0.7624885439872742,0.779016375541687,0.777121901512146,0.968311607837677,0.785822331905365,0.9779404401779175,0.9870755076408386,0.9930058121681213
1022132,0.9352954626083374,0.9193187952041626,0.7593034505844116,0.7800717949867249,0.7677345871925354,0.7781630754470825,0.8283514976501465,0.8836450576782227,0.9319510459899902,0.9691417813301086
1022198,0.9946662187576294,0.9798308610916138,0.9748926162719727,0.8944923877716064,0.8843066096305847,0.8650104999542236,0.8671247959136963,0.8621022701263428,0.9393165111541748,0.9358994960784912
1022359,0.850633978843689,0.8348286747932434,0.8285461068153381,0.8382183909416199,0.8107761144638062,0.8266018629074097,0.9521329402923584,0.9736005663871765,0.9769176244735718,0.9736274480819702
1022577,0.992363452911377,0.9212539792060852,0.709896445274353,0.8215229511260986,0.7707629203796387,0.7731887698173523,0.8143168687820435,0.7664199471473694,0.9435003995895386,0.9954962730407715
1022735,0.9956462383270264,0.9931302666664124,0.9432516098022461,0.9476420879364014,0.8739214539527893,0.8620500564575195,0.8678902387619019,0.9223203063011169,0.9177958965301514,0.9769998788833618
1022769,0.9368321895599365,0.9417096376419067,0.9085004329681396,0.9272297024726868,0.9235901236534119,0.9089392423629761,0.8661901950836182,0.962512195110321,0.929086446762085,0.9464666843414307
1022907,0.9884215593338013,0.9772719144821167,0.9493967294692993,0.9486097097396851,0.9406459331512451,0.9492990970611572,0.9451780319213867,0.9779675006866455,0.9800620079040527,0.9910659790039062
1023025,0.9458974003791809,0.9602557420730591,0.9131931662559509,0.9025961756706238,0.8982518315315247,0.8893114924430847,0.8688545227050781,0.9193389415740967,0.8856589794158936,0.9322189092636108
1023363,0.839508056640625,0.8486948013305664,0.7997056245803833,0.8082120418548584,0.7596964836120605,0.6843200922012329,0.6919556856155396,0.7822719216346741,0.8027843236923218,0.8174489736557007
1024166,0.9770065546035767,0.709070086479187,0.7221976518630981,0.7026057839393616,0.7078511714935303,0.6809282302856445,0.8272817134857178,0.8333142995834351,0.8197016716003418,0.9214495420455933
1024667,0.9397971034049988,0.9819641709327698,0.8793150186538696,0.8758717179298401,0.9164340496063232,0.9614479541778564,0.9176468253135681,0.930138111114502,0.953642725944519,0.9775140285491943
1024835,0.9613265991210938,0.87015700340271,0.8848379850387573,0.9048754572868347,0.8700392246246338,0.7548015117645264,0.8933150172233582,0.8642390966415405,0.8650338649749756,0.8631877303123474
1025348,0.9414200782775879,0.9328196048736572,0.9380727410316467,0.9567742943763733,0.9352595806121826,0.9424877762794495,0.9581707715988159,0.9607511162757874,0.9940096139907837,0.947788417339325
1025483,0.9516661763191223,0.9184224605560303,0.7003731727600098,0.7173029184341431,0.9037348031997681,0.7706220149993896,0.7529839277267456,0.9787530899047852,0.965573251247406,0.7956273555755615
1025801,0.9023091793060303,0.8168394565582275,0.7643317580223083,0.8026948571205139,0.8097468018531799,0.8383698463439941,0.845539927482605,0.9529346823692322,0.9765587449073792,0.9938153624534607
1026098,0.9771846532821655,0.9030469059944153,0.9017777442932129,0.9017245173454285,0.8968410491943359,0.9062620401382446,0.9864913821220398,0.9874374866485596,0.9874300956726074,0.9958339333534241
1026372,0.7177393436431885,0.7030863761901855,0.6475943326950073,0.6508319973945618,0.6180561780929565,0.7224935293197632,0.7083191871643066,0.8182328939437866,0.8119507431983948,0.9730209112167358
1026711,0.912823498249054,0.8538341522216797,0.859239935874939,0.7508686780929565,0.7101655602455139,0.6557093858718872,0.761172890663147,0.7289164662361145,0.7903386354446411,0.9486194849014282
1026775,0.9789179563522339,0.7607155442237854,0.7535464763641357,0.8767597675323486,0.7352099418640137,0.74799644947052,0.9628750681877136,0.9503771066665649,0.8184484243392944,0.9727173447608948
1026991,0.938100278377533,0.8995410799980164,0.885714054107666,0.8668792247772217,0.8840062618255615,0.8558738827705383,0.8914319276809692,0.8940126895904541,0.922529935836792,0.8899636268615723
10276,0.9485064744949341,0.9040135145187378,0.6895360946655273,0.9092625379562378,0.8677330017089844,0.8956396579742432,0.8989302515983582,0.7066078186035156,0.8959110975265503,0.9384533166885376
1027812,0.8892942070960999,0.8854610919952393,0.8632674217224121,0.8590735197067261,0.832579493522644,0.9595791101455688,0.9565556645393372,0.9754090309143066,0.9828474521636963,0.826832115650177
1027817,0.9084973335266113,0.6745840311050415,0.7010786533355713,0.6726074814796448,0.6867012977600098,0.7246284484863281,0.9562883973121643,0.957949697971344,0.9411121606826782,0.9722057580947876
1028711,0.9849957227706909,0.9725898504257202,0.8856300711631775,0.5485489368438721,0.5790207386016846,0.9237325191497803,0.9298821687698364,0.8817504048347473,0.6322900056838989,0.6740899085998535
1029058,0.9588749408721924,0.8478261232376099,0.7726378440856934,0.9474721550941467,0.7704182863235474,0.831098198890686,0.943048357963562,0.9446381330490112,0.8570619225502014,0.9602728486061096
1029617,0.9628804326057434,0.8750249147415161,0.8706763982772827,0.8313716650009155,0.8156082630157471,0.6520911455154419,0.8058936595916748,0.8213198781013489,0.8880378007888794,0.8854597806930542
1029772,0.9859246015548706,0.6303109526634216,0.8044527769088745,0.5759686231613159,0.5912824869155884,0.6081712245941162,0.9398972988128662,0.697583794593811,0.9860778450965881,0.9911165237426758
1030230,0.9552868604660034,0.9356398582458496,0.9335082173347473,0.9282193183898926,0.9500928521156311,0.9746817350387573,0.9811028242111206,0.9851008653640747,0.9835745096206665,0.9777663350105286
1030623,0.9375136494636536,0.8882926106452942,0.7220986485481262,0.8511550426483154,0.8850913047790527,0.8910167217254639,0.9239364862442017,0.836806058883667,0.978029727935791,0.9525022506713867
1030722,0.9760997295379639,0.9266413450241089,0.9173704385757446,0.8623669743537903,0.8626312017440796,0.8721559047698975,0.9079867601394653,0.9349132180213928,0.9804551005363464,0.9620219469070435
1031033,0.9843161702156067,0.7789338827133179,0.7205833196640015,0.83240807056427,0.8547831177711487,0.8429379463195801,0.9248167276382446,0.8450323343276978,0.9858324527740479,0.9901072978973389
1031173,0.9435213804244995,0.9457231163978577,0.8954501748085022,0.8969610929489136,0.8911474943161011,0.9435057044029236,0.9454114437103271,0.9793518781661987,0.982945442199707,0.9877591133117676
1031502,0.9483389258384705,0.951673150062561,0.9160596132278442,0.8412506580352783,0.8700529336929321,0.9205543994903564,0.9510959386825562,0.9092078804969788,0.8787303566932678,0.8774237632751465
1031684,0.992515504360199,0.9900034070014954,0.9919949769973755,0.7496286034584045,0.5356088876724243,0.537893533706665,0.5420387983322144,0.5507922768592834,0.89540696144104,0.9858741164207458
1031910,0.8707966804504395,0.727909505367279,0.6610132455825806,0.8218533992767334,0.712226390838623,0.7846450209617615,0.970127284526825,0.9469796419143677,0.8386387825012207,0.9891232848167419
1032019,0.9823641777038574,0.797423243522644,0.7956123948097229,0.7867356538772583,0.8079946041107178,0.8067406415939331,0.9495232105255127,0.9538623094558716,0.9683998823165894,1.0
1033398,0.9707016944885254,0.8708203434944153,0.7889962196350098,0.7814598083496094,0.7750883102416992,0.787182092666626,0.9076985120773315,0.9772588610649109,0.9877081513404846,0.9888688921928406
